,Class
83043,0
83044,1
83045,1
83046,1
83047,0
83048,1
83049,1
83050,0
83051,1
83052,1
83053,0
83054,0
83055,0
83056,0
83057,0
83058,1
83059,1
83060,0
83061,1
83063,0
83064,0
83065,0
83067,1
83068,0
83069,1
83070,0
83071,1
83072,1
83073,1
83074,0
83075,0
83076,0
83077,1
83078,1
83079,0
83080,1
83081,1
83082,1
83083,1
83084,0
83085,1
83086,1
83087,0
83088,0
83089,0
83090,0
83091,1
83092,1
83093,0
83094,1
83095,0
83096,1
83097,0
83098,1
83099,0
83100,1
83101,1
83102,0
83103,1
83104,1
83105,0
83106,0
83107,1
83108,0
83109,1
83110,1
83111,1
83112,1
83113,1
83114,1
83115,1
83116,1
83117,0
83118,0
83119,0
83120,0
83121,1
83122,1
83123,0
83124,1
83125,0
83126,1
83127,1
83128,0
83129,0
83130,0
83131,0
83132,0
83133,0
83134,0
83135,1
83136,0
83137,0
83138,0
83139,1
83140,1
83141,1
83142,1
83143,0
83144,0
83145,1
83146,1
83147,1
83148,1
83149,1
83150,1
83151,0
83152,0
83153,0
83154,0
83155,1
83156,1
83157,1
83158,1
83159,1
83160,1
83162,0
83163,1
83164,1
83165,1
83166,1
83167,1
83168,1
83169,0
83170,0
83171,0
83172,1
83173,1
83174,1
83175,0
83176,1
83177,0
83178,1
83179,0
83180,0
83181,1
83182,1
83183,1
83184,0
83185,0
83186,1
83187,1
83188,1
83189,1
83190,0
83191,0
83192,1
83193,0
83194,0
83195,0
83196,1
83197,1
83198,0
83199,0
83200,1
83201,1
83202,1
83203,0
83204,1
83205,0
83206,0
83207,1
83208,0
83209,1
83210,1
83211,1
83212,0
83213,1
83214,1
83215,0
83216,1
83217,1
83218,1
83219,0
83220,0
83221,1
83222,0
83223,1
83224,1
83225,0
83226,1
83227,1
83228,0
83229,1
83230,1
83231,1
83232,1
83233,1
83234,0
83235,0
83236,0
83237,0
83238,0
83239,0
83240,0
83241,1
83242,0
83243,1
83244,0
83245,1
83246,1
83247,0
83248,0
83249,0
83250,0
83251,0
83252,0
83253,0
83254,0
83255,1
83256,0
83257,0
83258,1
83259,0
83260,1
83261,1
83262,1
83263,0
83264,1
83265,1
83266,0
83267,1
83268,0
83269,0
83270,1
83271,0
83272,0
83273,1
83274,0
83275,0
83276,1
83277,1
83278,0
83279,0
83281,0
83282,0
83283,1
83284,1
83285,0
83286,1
83287,1
83288,1
83289,1
83290,0
83291,1
83292,0
83293,1
83294,1
83295,0
83296,1
83297,0
83298,1
83299,0
83300,1
83301,1
83302,0
83303,1
83304,1
83305,0
83306,1
83307,0
83308,0
83309,1
83310,1
83311,0
83312,1
83313,0
83314,0
83315,1
83316,0
83317,1
83318,1
83319,0
83320,0
83321,0
83322,1
83323,1
83324,0
83325,0
83326,0
83327,1
83328,0
83329,1
83330,0
83331,0
83332,0
83333,1
83334,1
83335,1
83336,1
83337,1
83338,0
83339,1
83340,1
83341,0
83342,0
83343,0
83344,1
83345,0
83346,0
83347,1
83349,1
83350,0
83351,0
83352,0
83353,0
83354,0
83355,0
83356,1
83357,1
83358,1
83359,1
83360,1
83361,0
83362,1
83363,1
83364,0
83365,1
83366,0
83367,0
83368,1
83370,1
83371,0
83372,0
83373,1
83374,0
83375,0
83376,0
83377,0
83378,1
83379,0
83380,1
83381,0
83382,1
83383,0
83384,0
83385,1
83386,0
83387,0
83388,0
83390,0
83391,0
83392,0
83393,0
83394,0
83395,0
83396,1
83397,1
83398,1
83399,1
83400,1
83401,0
83402,0
83403,0
83404,0
83405,0
83406,1
83407,1
83408,0
83409,1
83410,0
83411,0
83412,1
83413,0
83414,1
83415,1
83416,0
83417,0
83418,1
83419,1
83420,0
83421,0
83422,0
83423,0
83424,0
83425,0
83426,0
83427,1
83428,1
83429,1
83430,1
83431,1
83432,1
83433,1
83434,1
83435,0
83436,0
83437,1
83438,0
83439,0
83440,1
83441,0
83442,0
83443,1
83444,1
83445,0
83446,0
83447,0
83448,0
83449,1
83450,0
83451,0
83452,0
83453,1
83454,1
83455,1
83456,1
83457,1
83458,0
83459,0
83460,0
83461,1
83462,0
83463,0
83464,0
83465,0
83466,0
83467,0
83468,0
83469,0
83470,0
83471,1
83472,0
83473,0
83474,0
83475,0
83476,1
83477,0
83478,1
83479,1
83480,0
83481,1
83482,1
83483,1
83484,1
83485,0
83486,1
83487,1
83488,1
83489,0
83490,1
83491,1
83492,0
83493,0
83494,0
83495,0
83496,1
83497,0
83498,1
83499,1
83500,0
83501,0
83502,0
83503,0
83504,0
83505,1
83506,1
83507,0
83508,1
83509,0
83510,0
83511,1
83512,1
83513,0
83514,1
83515,0
83516,1
83517,1
83518,0
83519,0
83520,0
83521,1
83522,1
83523,1
83524,1
83525,1
83526,0
83527,1
83528,0
83529,1
83530,1
83531,0
83533,1
83534,0
83535,0
83536,1
83537,0
83538,0
83540,1
83541,0
83542,0
83543,0
83544,1
83545,0
83546,1
83547,0
83548,1
83549,1
83550,1
83551,0
83552,1
83553,0
83554,1
83555,1
83556,0
83557,1
83558,0
83559,0
83560,0
83561,1
83562,1
83563,1
83564,0
83565,0
83566,0
83567,0
83568,1
83569,1
83570,1
83571,1
83572,1
83573,1
83574,1
83575,0
83576,0
83577,1
83578,0
83579,1
83580,0
83581,1
83582,1
83583,0
83584,1
83585,0
83586,1
83587,1
83588,0
83589,0
83590,1
83591,1
83592,1
83593,1
83594,1
83595,0
83596,0
83597,0
83598,1
83599,0
83600,1
83601,0
83602,0
83603,0
83604,1
83605,1
83606,0
83607,0
83608,1
83609,0
83610,0
83611,0
83612,0
83613,0
83614,0
83615,0
83616,1
83617,0
83618,1
83619,0
83620,0
83621,0
83622,0
83623,0
83624,1
83625,0
83626,1
83627,1
83628,0
83629,0
83630,0
83631,1
83632,1
83633,0
83634,0
83635,0
83636,0
83637,1
83638,0
83639,1
83640,1
83641,1
83642,0
83643,0
83644,1
83645,0
83646,0
83647,1
83648,0
83649,0
83650,0
83651,0
83652,1
83653,1
83654,0
83655,1
83656,0
83657,0
83658,0
83659,0
83660,1
83661,0
83662,1
83663,1
83664,1
83665,1
83666,0
83667,0
83668,0
83669,0
83670,0
83671,1
83672,0
83673,0
83674,1
83675,0
83676,0
83677,1
83678,0
83679,0
83680,1
83681,0
83682,1
83683,0
83684,0
83685,1
83686,0
83687,1
83688,0
83689,1
83690,1
83691,0
83692,1
83693,0
83694,1
83695,1
83696,0
83697,0
83698,1
83699,0
83700,1
83701,0
83702,1
83703,1
83704,1
83705,0
83706,1
83708,0
83709,0
83710,0
83711,0
83712,1
83713,1
83714,1
83715,0
83716,1
83717,1
83718,1
83719,0
83720,0
83721,0
83722,1
83723,0
83724,0
83725,0
83726,1
83727,1
83728,0
83729,0
83730,0
83731,0
83732,0
83733,1
83734,0
83735,1
83736,1
83737,0
83738,1
83739,0
83740,1
83741,1
83742,0
83743,1
83744,0
83745,1
83746,0
83747,0
83748,1
83749,1
83750,1
83751,1
83752,0
83753,0
83754,1
83755,1
83756,1
83757,0
83758,0
83759,0
83760,1
83761,1
83762,1
83763,0
83764,0
83765,1
83766,1
83767,0
83768,1
83769,1
83770,1
83771,0
83772,1
83773,1
83774,0
83775,1
83776,1
83777,0
83778,1
83779,0
83780,0
83781,0
83782,0
83783,0
83784,0
83785,1
83786,0
83787,1
83788,1
83789,1
83790,0
83791,1
83792,1
83793,0
83794,0
83795,1
83796,1
83797,1
83798,1
83799,0
83800,0
83801,1
83802,1
83803,0
83804,1
83805,0
83806,1
83807,0
83808,1
83809,0
83810,0
83811,1
83812,0
83813,1
83814,1
83815,1
83816,0
83817,0
83818,1
83819,1
83820,0
83821,0
83822,0
83823,1
83824,0
83825,1
83826,0
83827,0
83828,0
83829,0
83830,0
83832,1
83833,1
83834,1
83835,1
83836,0
83837,1
83838,1
83839,0
83840,0
83841,1
83842,1
83843,1
83844,1
83845,1
83846,0
83847,1
83848,1
83849,1
83850,0
83851,0
83852,1
83853,1
83854,1
83855,0
83856,1
83857,0
83858,0
83859,0
83860,0
83861,0
83863,1
83864,0
83865,0
83866,0
83867,0
83868,1
83869,0
83870,1
83871,0
83872,0
83873,0
83874,1
83875,1
83876,0
83877,0
83878,0
83879,0
83880,1
83881,0
83882,0
83883,0
83884,0
83885,0
83886,0
83887,1
83888,1
83889,0
83890,0
83891,0
83892,0
83893,0
83894,0
83895,1
83896,0
83897,1
83898,1
83899,1
83900,1
83901,0
83902,0
83903,0
83904,1
83905,1
83906,0
83907,0
83908,1
83909,0
83910,1
83911,1
83912,1
83913,0
83914,0
83915,1
83916,0
83917,0
83918,0
83919,1
83920,1
83921,0
83922,0
83923,0
83924,0
83925,1
83926,0
83927,0
83928,0
83929,0
83931,0
83932,1
83933,0
83934,0
83935,0
83936,1
83937,0
83938,1
83939,0
83940,1
83941,1
83942,0
83943,0
83944,1
83945,1
83946,1
83947,1
83948,1
83949,0
83950,1
83951,0
83952,1
83953,0
83954,1
83955,0
83956,1
83957,1
83958,0
83959,0
83960,0
83961,1
83962,1
83963,1
83964,0
83965,1
83966,1
83967,1
83968,0
83969,0
83970,1
83971,0
83972,1
83973,1
83974,1
83975,1
83976,0
83977,0
83978,0
83979,1
83980,1
83981,0
83982,1
83983,0
83984,0
83985,1
83986,0
83987,1
83988,1
83989,1
83990,0
83991,1
83992,0
83993,0
83994,0
83995,1
83996,1
83997,0
83998,0
83999,0
84000,1
84001,1
84002,1
84003,0
84004,1
84005,1
84006,1
84007,0
84008,1
84009,1
84010,1
84011,0
84012,0
84013,1
84014,0
84015,1
84016,0
84017,1
84018,0
84019,0
84020,1
84021,0
84022,1
84023,0
84024,1
84025,1
84026,1
84027,1
84028,1
84029,0
84030,0
84031,0
84032,0
84033,0
84034,1
84035,1
84036,1
84037,0
84038,0
84039,0
84040,1
84041,1
84042,0
84043,1
84044,0
84045,0
84046,0
84047,0
84048,1
84049,1
84050,0
84051,1
84052,1
84053,1
84054,0
84055,0
84056,0
84057,1
84058,0
84059,1
84060,1
84061,1
84062,0
84063,0
84064,0
84065,1
84066,1
84067,0
84068,0
84069,1
84070,0
84071,0
84072,0
84073,0
84074,1
84075,0
84076,0
84077,0
84078,0
84079,1
84080,1
84081,0
84082,1
84083,1
84084,0
84085,1
84086,0
84087,0
84088,1
84089,1
84090,1
84091,1
84092,1
84093,0
84094,0
84095,0
84096,0
84097,1
84098,0
84099,1
84100,1
84101,0
84102,0
84103,1
84104,1
84105,1
84106,1
84107,1
84108,1
84109,0
84110,0
84111,1
84112,0
84113,0
84114,1
84115,1
84116,1
84117,0
84118,0
84119,1
84120,0
84121,0
84122,1
84123,1
84124,1
84125,1
84126,1
84127,1
84128,0
84129,1
84130,0
84131,0
84132,0
84133,1
84134,1
84135,1
84136,1
84137,0
84138,1
84139,0
84140,1
84141,0
84142,1
84143,1
84144,0
84145,0
84146,1
84147,1
84148,1
84149,0
84150,1
84151,1
84152,0
84153,0
84154,1
84155,0
84156,1
84157,1
84158,1
84159,1
84160,0
84161,1
84162,1
84163,1
84164,1
84165,0
84166,1
84167,0
84168,0
84169,0
84170,1
84171,0
84172,1
84173,0
84174,1
84175,0
84176,1
84177,1
84178,0
84179,0
84180,0
84181,0
84182,1
84183,0
84184,1
84185,0
84186,1
84187,1
84188,0
84189,0
84190,1
84191,0
84192,1
84193,0
84194,0
84195,0
84196,0
84197,1
84198,1
84199,1
84200,1
84201,1
84202,0
84203,0
84205,1
84206,1
84207,1
84208,0
84209,1
84210,1
84211,1
84212,0
84213,0
84215,1
84216,0
84217,1
84218,0
84219,0
84220,0
84221,0
84222,1
84223,0
84224,0
84225,0
84226,0
84227,0
84228,1
84229,0
84230,1
84231,0
84232,0
84233,0
84234,1
84235,0
84236,0
84237,0
84238,1
84239,0
84240,1
84241,1
84242,1
84243,0
84244,1
84245,0
84246,0
84247,0
84248,0
84249,0
84250,1
84251,1
84252,0
84253,0
84254,0
84255,1
84256,1
84257,1
84258,1
84259,0
84260,1
84261,0
84262,0
84263,1
84264,0
84265,0
84266,0
84267,1
84268,0
84269,1
84270,1
84271,0
84272,0
84273,1
84274,1
84275,0
84276,0
84277,1
84278,1
84279,0
84280,1
84281,1
84282,0
84283,0
84284,1
84285,1
84286,0
84287,0
84288,1
84289,1
84290,1
84291,1
84292,1
84294,0
84295,0
84296,1
84297,1
84298,0
84299,0
84300,1
84301,1
84302,1
84303,1
84304,0
84305,1
84306,0
84307,0
84308,1
84309,0
84310,1
84311,1
84312,0
84313,0
84314,1
84315,0
84316,1
84317,1
84318,0
84319,0
84320,1
84321,0
84322,0
84323,1
84324,1
84325,1
84326,0
84327,0
84328,0
84329,0
84330,1
84331,1
84332,0
84333,0
84334,0
84335,1
84336,1
84337,1
84338,1
84339,1
84340,1
84341,0
84342,1
84343,1
84344,1
84345,1
84346,0
84347,1
84348,1
84349,1
84350,1
84351,0
84352,0
84353,1
84354,0
84355,0
84356,0
84357,0
84358,1
84359,1
84360,1
84361,1
84362,1
84363,1
84364,1
84365,0
84366,0
84367,1
84368,0
84369,0
84370,1
84371,0
84372,0
84373,1
84374,1
84375,1
84376,1
84377,1
84378,1
84379,1
84380,0
84381,1
84382,0
84383,0
84384,1
84385,0
84386,1
84388,0
84389,0
84390,1
84391,0
84392,1
84393,0
84394,0
84395,1
84396,0
84397,0
84398,1
84399,0
84400,0
84401,1
84402,1
84403,0
84404,1
84405,0
84406,1
84407,1
84408,0
84409,1
84410,0
84411,1
84412,0
84413,0
84414,1
84415,0
84416,0
84417,0
84418,1
84419,1
84420,1
84421,0
84422,1
84423,1
84424,1
84425,0
84426,1
84427,0
84428,0
84429,1
84430,1
84431,1
84432,1
84433,0
84434,1
84435,0
84436,0
84437,0
84438,0
84439,1
84440,1
84441,0
84442,1
84443,1
84444,1
84445,1
84446,1
84447,0
84448,0
84449,0
84450,0
84451,1
84452,1
84453,0
84454,1
84455,1
84456,0
84457,0
84458,1
84459,1
84460,1
84461,1
84462,0
84463,0
84464,0
84465,1
84466,0
84467,1
84468,1
84469,1
84470,1
84471,1
84472,0
84473,1
84474,1
84475,1
84476,1
84477,1
84478,0
84479,0
84480,1
84481,1
84482,1
84483,0
84484,1
84485,0
84486,0
84487,0
84488,0
84489,1
84490,1
84491,0
84492,0
84493,1
84494,0
84495,0
84496,0
84497,0
84498,0
84499,1
84500,0
84501,0
84502,0
84503,1
84505,1
84506,0
84507,1
84508,1
84509,0
84510,1
84511,1
84512,1
84513,0
84514,1
84515,0
84516,0
84517,0
84518,1
84519,1
84520,0
84521,1
84522,0
84523,0
84524,1
84525,1
84526,1
84527,1
84528,1
84529,1
84530,1
84531,0
84532,1
84533,0
84534,1
84535,1
84536,0
84537,0
84538,0
84539,1
84540,0
84541,0
84542,0
84543,1
84544,0
84545,1
84546,0
84547,1
84548,1
84549,1
84550,1
84551,0
84552,1
84553,0
84554,1
84555,0
84556,1
84557,0
84558,1
84559,0
84560,1
84561,0
84562,0
84563,0
84564,1
84565,0
84566,1
84567,0
84568,0
84569,1
84570,0
84571,0
84572,0
84573,1
84574,1
84575,0
84576,0
84577,1
84578,1
84579,1
84580,1
84581,1
84582,0
84583,0
84584,0
84585,0
84586,0
84587,1
84588,1
84589,0
84590,0
84591,1
84592,0
84593,0
84594,1
84595,1
84596,0
84597,0
84598,0
84599,1
84600,0
84601,0
84602,1
84603,0
84604,0
84605,1
84606,0
84607,1
84608,1
84609,0
84610,1
84611,0
84612,0
84613,0
84614,0
84615,1
84616,0
84617,0
84618,1
84619,1
84620,1
84621,1
84622,0
84623,1
84624,1
84625,0
84627,1
84628,0
84629,0
84630,0
84631,1
84632,0
84633,1
84634,0
84635,0
84636,1
84637,0
84638,1
84639,1
84640,1
84641,1
84642,1
84643,0
84644,1
84645,0
84646,1
84647,0
84648,1
84649,0
84650,1
84651,1
84652,1
84653,0
84654,0
84655,0
84656,0
84657,0
84658,0
84659,1
84660,0
84661,0
84662,1
84663,0
84664,1
84665,0
84666,0
84667,1
84668,0
84669,1
84670,0
84671,0
84672,1
84673,1
84674,0
84675,0
84676,1
84677,0
84678,1
84679,1
84680,1
84681,0
84682,1
84683,0
84684,1
84685,1
84686,1
84687,1
84688,1
84689,1
84690,0
84691,1
84692,1
84693,0
84694,1
84695,1
84696,1
84697,0
84698,0
84699,0
84700,1
84701,1
84702,0
84703,0
84704,1
84705,1
84706,0
84707,0
84708,1
84709,0
84710,0
84711,1
84712,0
84713,1
84714,1
84715,1
84716,0
84717,1
84718,0
84719,1
84720,1
84721,0
84722,1
84723,0
84724,1
84725,1
84726,0
84727,1
84728,1
84729,0
84730,0
84731,0
84732,0
84734,0
84735,1
84736,1
84737,1
84738,1
84739,0
84740,0
84741,0
84742,0
84743,1
84744,1
84745,1
84746,1
84747,1
84748,0
84749,1
84750,0
84751,1
84752,0
84753,1
84754,0
84755,0
84756,1
84757,0
84758,1
84759,1
84760,0
84761,0
84762,1
84763,1
84764,0
84765,0
84766,0
84767,0
84768,1
84769,0
84770,1
84771,1
84772,0
84773,0
84774,1
84775,1
84776,0
84778,1
84779,0
84780,1
84781,0
84782,0
84783,1
84784,1
84785,0
84786,0
84787,0
84788,0
84789,1
84790,0
84791,0
84792,1
84793,0
84794,0
84795,1
84796,1
84797,1
84798,1
84799,1
84800,1
84801,1
84802,0
84803,1
84804,0
84805,1
84806,0
84807,1
84808,0
84809,1
84810,0
84811,1
84812,1
84813,0
84814,1
84815,1
84816,1
84817,0
84818,0
84819,1
84820,1
84821,0
84822,1
84823,0
84824,1
84825,0
84826,1
84827,1
84828,0
84829,0
84830,1
84831,0
84832,0
84833,0
84834,1
84835,1
84836,1
84837,1
84838,1
84840,0
84841,1
84842,0
84843,0
84844,0
84845,0
84846,0
84847,0
84848,0
84849,1
84850,0
84851,0
84852,0
84853,1
84854,0
84855,1
84856,1
84857,1
84858,1
84859,1
84861,1
84862,1
84863,1
84864,0
84865,0
84866,1
84867,0
84868,0
84869,1
84870,1
84871,1
84872,0
84873,1
84874,0
84875,0
84876,1
84878,1
84879,0
84880,1
84881,0
84882,1
84883,0
84884,1
84885,1
84886,1
84887,1
84888,0
84889,0
84890,1
84891,1
84892,0
84893,1
84894,1
84895,1
84896,1
84897,1
84898,0
84899,0
84900,1
84901,0
84902,0
84903,1
84904,1
84905,1
84906,1
84907,1
84908,1
84909,1
84910,1
84911,1
84912,1
84913,1
84914,1
84915,0
84916,1
84917,1
84918,1
84919,1
84920,1
84921,0
84922,1
84923,0
84924,0
84925,1
84926,1
84927,0
84928,0
84929,0
84930,0
84931,0
84932,0
84933,0
84934,0
84935,0
84936,1
84937,0
84938,0
84939,1
84940,1
84941,1
84942,1
84943,0
84944,1
84945,1
84946,1
84947,0
84948,1
84949,0
84950,1
84951,0
84952,0
84953,1
84954,1
84955,1
84956,0
84957,1
84958,0
84959,0
84960,1
84961,0
84962,1
84963,1
84964,1
84965,0
84966,1
84967,1
84968,0
84969,1
84970,0
84971,0
84972,0
84973,1
84974,1
84975,1
84976,0
84977,0
84978,1
84979,1
84980,0
84981,1
84982,0
84983,1
84984,0
84985,1
84986,0
84987,1
84988,0
84989,0
84990,1
84991,1
84992,1
84993,1
84994,0
84995,1
84996,1
84997,0
84998,1
84999,0
85000,1
85001,1
85002,0
85003,1
85004,1
85005,0
85006,1
85007,0
85008,0
85009,1
85010,1
85011,0
85012,1
85013,0
85014,1
85015,1
85016,1
85017,1
85018,0
85019,0
85020,1
85021,0
85022,0
85023,1
85024,0
85026,0
85027,0
85028,1
85030,1
85031,1
85032,0
85034,1
85035,0
85036,1
85037,1
85038,0
85039,1
85040,1
85041,1
85042,0
85043,0
85044,1
85045,1
85046,0
85047,0
85048,0
85049,0
85050,0
85051,1
85052,1
85053,1
85054,1
85055,1
85056,0
85057,0
85058,0
85059,0
85060,0
85061,0
85062,0
85063,0
85064,1
85065,0
85066,0
85067,0
85068,0
85069,0
85070,1
85071,0
85072,1
85073,0
85074,0
85075,1
85076,0
85077,1
85078,0
85079,1
85080,0
85081,1
85082,0
85083,1
85084,0
85085,1
85086,0
85087,1
85088,1
85089,0
85090,0
85091,1
85092,1
85093,1
85095,1
85096,0
85097,1
85098,0
85099,0
85100,0
85101,0
85102,0
85103,0
85104,0
85105,0
85106,1
85107,0
85108,1
85109,0
85110,0
85111,1
85112,1
85113,0
85114,1
85115,0
85116,1
85117,0
85118,1
85119,0
85120,0
85121,1
85122,0
85123,1
85124,1
85125,0
85126,0
85127,0
85128,0
85129,1
85130,1
85131,1
85132,1
85133,0
85134,1
85135,0
85136,1
85137,1
85138,0
85139,1
85140,1
85141,1
85142,1
85143,0
85144,0
85146,0
85147,0
85148,0
85149,0
85150,0
85151,1
85152,0
85153,1
85154,1
85155,0
85156,1
85157,0
85159,1
85160,1
85161,0
85162,1
85163,1
85164,0
85165,0
85166,1
85167,0
85168,0
85169,1
85170,1
85171,0
85172,1
85173,0
85174,0
85175,1
85176,1
85177,0
85178,1
85180,0
85181,0
85182,1
85183,0
85184,0
85185,0
85186,1
85187,0
85188,0
85189,0
85190,0
85191,1
85192,1
85193,1
85194,1
85195,1
85196,1
85197,1
85198,1
85199,0
85200,1
85201,1
85202,0
85203,1
85204,0
85205,0
85206,0
85207,0
85208,0
85209,0
85210,1
85211,0
85212,0
85213,0
85214,0
85215,0
85216,1
85217,1
85218,0
85219,1
85220,1
85221,1
85222,1
85223,0
85224,1
85225,0
85226,0
85228,1
85229,1
85230,1
85231,0
85232,1
85233,0
85234,0
85235,0
85236,0
85237,0
85238,1
85239,0
85240,0
85241,1
85242,1
85243,0
85244,1
85245,0
85246,0
85247,1
85248,1
85249,1
85250,1
85251,1
85252,0
85253,0
85254,0
85255,1
85256,1
85257,1
85258,0
85259,0
85260,0
85261,0
85262,0
85263,1
85264,0
85265,0
85266,1
85267,0
85268,0
85269,0
85270,0
85272,0
85273,1
85274,0
85275,0
85276,1
85277,1
85278,0
85279,0
85280,0
85281,0
85282,1
85283,0
85284,1
85285,1
85286,0
85287,1
85288,0
85289,0
85290,1
85291,0
85292,0
85293,0
85294,0
85295,1
85296,1
85297,1
85298,0
85299,0
85300,0
85301,1
85302,0
85303,0
85304,0
85305,0
85307,0
85308,0
85309,0
85310,1
85311,1
85312,1
85313,1
85314,1
85315,1
85316,1
85317,0
85318,0
85319,0
85320,0
85321,0
85322,1
85323,0
85324,1
85325,0
85326,0
85327,0
85328,1
85329,0
85330,0
85331,1
85332,0
85333,0
85334,1
85335,0
85336,1
85337,1
85338,1
85339,0
85340,0
85341,1
85342,0
85343,1
85344,0
85345,1
85346,1
85347,0
85348,0
85349,0
85350,0
85351,1
85352,0
85353,1
85354,1
85355,1
85356,0
85357,1
85358,0
85359,0
85360,0
85361,1
85362,1
85363,0
85364,0
85365,1
85366,0
85367,1
85368,0
85369,0
85370,1
85371,0
85372,1
85373,0
85374,1
85375,1
85376,1
85377,0
85378,0
85379,0
85380,0
85381,0
85382,1
85383,1
85384,1
85385,0
85386,0
85387,0
85388,0
85389,0
85390,0
85391,1
85392,0
85393,0
85394,0
85395,1
85396,1
85397,1
85398,1
85399,0
85400,0
85401,0
85402,1
85403,1
85404,1
85405,1
85406,1
85407,1
85408,1
85409,1
85410,0
85411,0
85412,0
85413,1
85414,0
85415,0
85416,1
85417,0
85418,1
85419,1
85420,1
85421,1
85422,1
85423,1
85424,0
85425,0
85426,1
85427,0
85428,1
85429,1
85430,1
85431,1
85432,0
85434,0
85435,0
85436,0
85437,0
85438,1
85439,1
85440,1
85441,1
85442,1
85443,1
85444,0
85445,0
85446,0
85447,0
85448,1
85449,1
85450,1
85451,0
85453,0
85454,0
85455,1
85456,0
85457,0
85458,0
85459,0
85460,1
85461,0
85462,0
85463,0
85464,0
85465,0
85466,0
85467,0
85468,1
85469,1
85470,0
85471,1
85472,1
85473,1
85474,1
85475,1
85476,1
85477,0
85478,0
85479,1
85480,0
85481,1
85482,1
85483,1
85484,1
85485,0
85486,1
85487,0
85488,0
85489,1
85490,1
85491,0
85492,1
85493,0
85494,0
85495,0
85496,0
85497,0
85498,1
85499,1
85500,1
85501,1
85502,0
85503,1
85505,1
85506,0
85507,0
85508,0
85509,0
85510,0
85511,1
85512,0
85513,0
85514,0
85515,1
85516,0
85517,1
85518,0
85519,1
85520,0
85521,1
85522,0
85523,1
85524,0
85525,1
85526,0
85527,0
85528,1
85529,0
85530,1
85531,0
85532,1
85533,0
85534,0
85535,0
85536,0
85537,1
85538,1
85539,1
85540,1
85541,0
85542,0
85543,1
85544,1
85545,0
85546,1
85547,0
85548,1
85549,1
85550,0
85551,0
85552,0
85554,0
85555,1
85556,0
85557,0
85558,0
85559,0
85560,0
85561,0
85562,0
85563,0
85564,0
85565,1
85566,1
85567,1
85568,1
85569,1
85570,0
85571,0
85572,1
85573,1
85574,0
85575,0
85576,0
85577,1
85578,0
85579,1
85580,0
85581,0
85582,0
85583,1
85584,0
85585,0
85586,0
85587,1
85588,0
85589,0
85590,1
85591,1
85592,0
85593,1
85594,0
85595,0
85596,0
85597,1
85598,0
85600,0
85601,1
85602,1
85603,0
85604,0
85605,1
85606,1
85607,0
85609,1
85610,0
85611,0
85612,1
85613,1
85614,0
85615,0
85616,0
85617,1
85618,1
85619,0
85620,1
85621,1
85622,1
85623,1
85624,1
85625,0
85626,1
85627,0
85628,1
85629,1
85630,0
85632,1
85633,0
85634,0
85635,0
85636,0
85637,0
85638,0
85639,0
85640,0
85641,1
85642,0
85643,1
85644,1
85645,0
85646,0
85647,1
85648,1
85649,1
85650,0
85651,0
85652,1
85653,1
85654,1
85655,1
85656,0
85657,1
85658,0
85659,1
85660,1
85661,0
85662,0
85663,1
85664,1
85665,0
85666,1
85667,1
85668,0
85669,1
85670,1
85671,1
85672,1
85673,0
85674,1
85675,0
85676,0
85677,1
85678,1
85679,1
85680,0
85681,1
85682,1
85683,1
85684,1
85685,0
85686,1
85687,0
85688,1
85689,1
85690,1
85691,0
85692,0
85693,0
85694,0
85695,0
85696,1
85697,1
85698,0
85699,1
85700,0
85701,0
85702,0
85703,0
85704,1
85705,0
85706,0
85707,1
85708,1
85709,1
85710,1
85711,0
85712,0
85713,1
85714,1
85715,0
85716,1
85717,1
85718,1
85719,0
85720,0
85721,0
85722,1
85723,1
85724,0
85725,0
85726,0
85727,0
85728,1
85729,0
85730,0
85731,0
85732,0
85733,0
85734,0
85735,0
85736,0
85737,0
85738,1
85739,0
85740,1
85741,1
85742,0
85743,1
85744,0
85745,0
85746,0
85747,1
85748,1
85749,0
85750,1
85751,1
85752,1
85753,0
85754,0
85755,1
85756,1
85757,1
85758,1
85759,0
85760,0
85761,1
85762,0
85763,0
85764,0
85765,1
85766,1
85767,0
85768,0
85769,1
85770,0
85771,1
85772,1
85774,0
85775,0
85777,1
85778,1
85779,1
85780,1
85781,0
85782,0
85783,0
85784,1
85785,0
85786,1
85788,0
85789,1
85790,1
85791,0
85792,0
85793,1
85794,1
85795,1
85796,1
85797,1
85798,1
85799,0
85800,0
85801,1
85802,0
85803,1
85804,1
85805,0
85806,1
85807,1
85808,0
85809,0
85810,1
85811,1
85812,0
85813,1
85814,0
85815,1
85816,0
85817,1
85818,1
85819,1
85820,1
85821,0
85822,1
85823,1
85824,0
85825,1
85826,1
85827,0
85828,0
85829,0
85830,0
85831,0
85832,1
85833,1
85834,1
85835,1
85836,1
85837,0
85838,0
85839,0
85840,1
85841,1
85842,0
85843,1
85844,1
85845,0
85846,0
85847,0
85848,1
85849,0
85850,1
85851,0
85852,1
85853,1
85854,1
85855,0
85856,0
85857,0
85859,1
85860,1
85861,0
85862,0
85863,0
85864,0
85865,1
85867,0
85868,0
85869,0
85870,1
85871,0
85872,0
85873,1
85874,1
85875,1
85876,1
85877,0
85878,0
85879,1
85880,0
85881,0
85882,0
85883,0
85884,1
85885,0
85886,0
85887,0
